Sample	ID1	ID2	ID3	ID4	ID5	ID6	ID7	ID8	ID9	ID10	ID11	ID12	ID13	ID14	ID15	ID16	ID17	ID18	ID19	ID20	ID21	ID22	ID23
Sample_100	146.13557797686303	181.66570711198696	98.67113777119376	55.989917331918946	83.62147558201374	128.25941815232144	0.0	83.06682788172506	153.72090254496925	54.80912709128442	0.0	0.0	24.34181287643922	43.49192022192141	0.0	0.0	0.0	0.0	40.31887718738899	0.0	0.0	13.727789375403148	0.0
Sample_101	53.673727957460066	25.763848482725983	15.474547219288139	40.398745722506	0.0	87.91432409676334	0.0	38.19499179500191	52.90092091690673	36.35967241461041	0.0	0.0	15.572607078183921	32.766593984695376	0.0	34.06450925944605	0.0	0.0	16.03885763731634	0.0	0.0	7.828899772869782	0.0
Sample_102	252.3519494736473	184.88398099256202	84.7690498040601	87.61331151538019	137.65059133697957	120.46497589409604	0.0	218.47128980095957	72.22450146298189	0.0	23.06443692427139	0.0	56.894282134820784	18.11503642015429	0.0	0.0	0.0	0.0	39.10836794333635	0.0	174.49255333374623	0.0	0.0
Sample_103	28.635093482312264	0.0	43.17051511703156	21.25675507835261	0.0	304.43916095835345	18.372061999828965	0.0	0.0	0.0	0.0	0.0	0.0	3.7484654035180243	0.0	0.0	8.728147982544911	0.0	0.0	0.0	0.0	0.0	38.645781804458935
Sample_104	27.410240722944422	28.668099874033565	16.315205650367563	29.189220237937427	0.0	39.15574325484851	0.0	19.195611485139146	23.544523090941997	0.0	0.0	0.0	0.0	7.742756935208683	0.0	8.556486469378083	0.0	0.0	5.675854381032085	0.0	42.666825653437535	0.0	22.78159922105047
Sample_107	20.88651938267527	18.7300647075995	0.0	49.526764707089875	0.0	164.06949061148995	0.0	0.0	45.51843501373096	0.0	63.66136371144889	0.0	37.75835299720792	44.57134878824887	0.0	0.0	22.676337136356096	0.0	20.476790030348067	0.0	0.0	7.9593849731939414	0.0
Sample_108	128.85532027606462	0.0	0.0	8.15341959845829	0.0	652.1080369818196	8.257162397231944	0.0	0.0	250.95137574691287	29.20139125827523	0.0	31.095746241678665	16.33219840371957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sample_109	0.0	0.0	0.0	0.0	0.0	1539.5945007465732	0.0	0.0	0.0	0.0	0.0	0.0	65.15267297236163	30.38789793412894	0.0	25.22209796142962	22.222855857916585	0.0	0.0	0.0	0.0	0.0	0.0
Sample_110	0.0	24.95936058997216	0.0	28.144921668245466	0.0	357.40444505769256	0.0	0.0	0.0	0.0	42.866119889321766	0.0	34.099209224382435	72.71728190542167	0.0	0.0	20.67097809222237	0.0	0.0	0.0	0.0	0.0	24.91286411157186
Sample_111	0.0	122.32762874631251	0.0	62.99139126988464	0.0	2352.0405344038318	0.0	0.0	0.0	0.0	0.0	0.0	124.64286955055289	21.666270800664037	0.0	130.34168833109504	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sample_112	16.571838643468237	20.11539228639892	0.0	0.0	38.46749160072807	461.5032697340911	0.0	369.5761414464639	0.0	0.0	8.463820331406954	0.0	12.979068913631618	17.511912559474794	0.0	0.0	0.0	0.0	11.310840455597706	0.0	17.82318956061698	7.2525334856679855	0.0
Sample_113	22.917242237722025	29.750683871959648	44.927751019066	0.0	0.0	575.1619792184429	0.0	612.516295387812	95.981641446765	0.0	0.0	0.0	0.0	25.99562371737892	0.0	0.0	0.0	54.12259402113499	60.55942285109609	0.0	68.0870884812803	0.0	0.0
Sample_114	0.0	93.36298981272948	0.0	62.48433077201395	0.0	378.0283690092765	0.0	0.0	0.0	0.0	54.06380697889165	0.0	72.07029331447238	109.59763251892068	0.0	150.31742507289903	0.0	0.0	63.714931502623244	0.0	0.0	25.424757146356157	74.11566751213597
Sample_115	56.08424216296156	56.5086687534469	0.0	39.17182183725547	0.0	1265.6543453770935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.25658684621024	0.0	56.48760731523616	28.40991581090276	0.0	0.0	0.0	0.0	0.0	0.0
Sample_116	0.0	98.05240271645891	88.38659945190611	43.38822867196485	111.86787640244981	179.41200320797154	0.0	0.0	0.0	79.09642331923796	53.08108398539703	0.0	106.24102902457031	235.74833746624546	0.0	315.65284629763414	0.0	0.0	55.61432759458636	0.0	0.0	23.789818851514852	0.0
Sample_117	0.0	175.86397241847743	0.0	0.0	0.0	21.475195365429947	0.0	0.0	0.0	0.0	58.22485483319184	0.0	100.98577264971023	162.52580308680055	0.0	292.67327469898936	0.0	0.0	63.568292969542384	0.0	45.08041201601165	30.73579594842306	304.1603878414775
Sample_118	126.58211191902804	214.60457218818752	0.0	100.91492950942865	0.0	4031.490558977126	0.0	0.0	0.0	0.0	0.0	0.0	228.63216652103966	117.12079267788121	0.0	429.18584285422656	0.0	0.0	81.26636006994659	0.0	0.0	86.20379283174552	0.0
Sample_119	2514.1347282747447	101.86799539628382	57.842230585501866	18.922525796484415	0.0	82.95975245942735	0.0	0.0	0.0	0.0	0.0	0.0	43.18818179703057	372.9324103569455	0.0	263.84276948743707	0.0	0.0	309.0969235424018	0.0	0.0	77.46091321029866	0.0
Sample_120	0.0	159.88451991178889	0.0	77.93345381786638	0.0	3865.4763124681203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.80452588380645	0.0	41.95815812912713	22.234653641471397	0.0	0.0	0.0	0.0	0.0	0.0
Sample_121	15.0601915383383	42.15037684416425	10.082796486960822	20.877221396861938	0.0	356.793382938582	0.0	387.88672155827476	41.496974373125454	0.0	0.0	0.0	0.0	11.261004722527863	0.0	0.0	0.0	0.0	31.60884946584413	0.0	0.0	0.0	0.0
Sample_122	14.641241466070573	0.0	30.19750549623712	10.635148369837033	0.0	285.95829938089855	0.0	0.0	0.0	108.2070342159915	42.7233132836275	0.0	45.52326058218834	48.47453695041548	0.0	0.0	0.0	0.0	0.0	0.0	22.540652967344684	0.0	0.0
Sample_123	0.0	134.02226219021813	35.13800394001907	58.86639558941821	0.0	1587.3036681842536	0.0	0.0	0.0	0.0	0.0	0.0	118.36994752695688	61.41775796069722	0.0	154.5083761094719	12.973474958342365	0.0	0.0	0.0	0.0	56.26962082582306	0.0
Sample_125	58.38173246989832	16.44666278141454	20.984384369847962	32.19900567029859	40.17461518850427	30.287121404928573	0.0	30.50657448814739	9.42268997777089	21.334917166933643	21.373090584138126	0.0	3.72375816936774	3.8054028152503934	0.0	0.0	0.0	0.0	7.0382747596566375	0.0	39.401143811654556	0.0	0.0
Sample_126	75.54292867207693	57.09511447028605	33.948332545207265	42.113536983288846	80.50476650005345	32.756810584086075	0.0	52.31667425614813	71.8135241863001	13.800141660099365	14.396730152839508	0.0	0.0	5.376800352357449	0.0	0.0	8.632092566885474	0.0	14.395564730900759	0.0	45.55730730025644	0.0	0.0
Sample_127	37.76763574408417	7.588934917173005	14.764567668679414	432.73795824073517	0.0	35.04617749592045	0.0	44.032218701571	0.0	0.0	16.2443957181974	0.0	0.0	6.389408090115243	0.0	0.0	7.65187712188677	0.0	12.211392364529281	0.0	0.0	0.0	52.04182603190347
Sample_128	84.83886381529523	27.729340429349747	24.89480155501087	41.11017042981474	0.0	36.05247957192932	0.0	79.299575839992	29.32196328889875	27.86884710272626	20.48617995379268	0.0	13.163405756892175	12.15284318989401	0.0	0.0	0.0	0.0	16.234581601621905	0.0	46.83199112333203	0.0	0.0
Sample_131	27.96335053643732	18.05281620154885	0.0	0.0	0.0	5.390388169711516	4.999674539864043	16.879076322709974	29.299937160280827	0.0	0.0	0.0	2.7137050742309	8.601548811506797	0.0	0.0	0.0	0.0	7.333872279264608	0.0	13.394081527437818	4.436668127558303	20.669280501933343
Sample_132	12.158036600217075	2.9904973025670643	9.253935412599205	7.7701206432810235	0.0	11.370793144613785	0.0	6.639426715945679	15.520590824610439	6.413248136429394	0.0	0.0	0.0	0.0	0.0	12.280317794027908	0.0	0.0	0.0	0.0	5.705420748639577	0.8861253712288066	0.0
Sample_133	71.13772400152334	9.969855032940654	11.992187823623565	34.7720934855459	28.62925351388256	9.297410409613382	0.0	34.34556481075256	27.0726027403103	35.5439702187428	29.98549300344851	0.0	0.0	8.335039401086357	0.0	0.0	0.0	0.0	12.935444531938156	3.010993591753664	18.65665066270255	0.0	0.0
Sample_134	18.475726215950857	7.277722556941673	18.05131039012448	8.10927607295166	0.0	2.227876876703236	0.0	14.142614304616233	12.163475038505869	3.5658732683885384	18.284006603156108	0.0	9.888998248151001	5.945684224823193	0.0	0.0	0.0	0.0	7.220752505443637	0.0	36.92528682185339	0.0	0.0
Sample_135	11.330594238630376	27.152549293576723	0.0	42.505271532520396	0.0	239.1133194606348	9.102170214363863	0.0	0.0	0.0	0.0	0.0	21.079482150461892	24.7911104863815	0.0	40.77474474288471	0.0	0.0	11.172436754400206	0.0	0.0	0.0	33.19380799032415
Sample_136	0.0	264.87410712544266	0.0	125.97816485418689	0.0	5965.9081487226185	0.0	0.0	0.0	0.0	573.6749299890103	0.0	375.04942709866225	427.0170832375816	0.0	0.0	0.0	0.0	231.83910352371683	0.0	0.0	220.66195997473662	0.0
Sample_137	38.91981492633188	17.11408192248406	49.409774041178096	76.81397583524719	0.0	16.706083298482163	0.0	30.620173144125296	186.3179079963066	22.299495002231577	0.0	0.0	0.0	14.947178838383223	0.0	19.610865651161305	0.0	0.0	39.997940446211324	0.0	70.03753616995476	8.609616032746018	0.0
Sample_138	21.339161264267375	0.0	103.12060436890654	65.44799913176959	320.70546716326606	31.890440772371367	0.0	529.3728781958483	0.0	0.0	0.0	0.0	35.85867846276704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.29654168810725
Sample_139	39.239142188117015	18.92131779405723	0.0	27.622602458280365	0.0	70.54164831833322	0.0	8.480431349588542	19.916893279051077	40.58509095495113	0.0	0.0	10.363662025003062	10.327999867989242	0.0	27.898330042648645	0.0	0.0	0.0	0.0	10.05302947250928	0.0	0.0
Sample_140	48.45184398493292	20.382273868100842	80.5526909511275	18.97919788524826	0.0	75.00621109435426	0.0	63.8875921212969	102.57980511423442	31.06975864396034	0.0	0.0	0.0	11.433832323633133	0.0	0.0	0.0	0.0	30.95918143326817	2.070200721511563	28.97642030381392	0.0	0.0
Sample_141	49.5738101275889	72.24167538271314	28.64598255531687	59.416646047672714	58.814651862275	193.1597588835839	0.0	0.0	44.09692915002755	0.0	42.77103374861804	0.0	13.782926726526291	41.48699400115038	0.0	0.0	0.0	0.0	29.285802860564168	0.0	81.32526708849697	15.233688689866398	0.0
Sample_142	28.08315102959957	39.28376713013015	0.0	33.12118614435204	0.0	731.2343462311677	0.0	675.8769773054867	0.0	0.0	0.0	0.0	0.0	11.162440477327948	0.0	0.0	0.0	0.0	34.257868898855634	0.0	45.242874953147535	0.0	0.0
Sample_143	0.0	112.4844898896573	46.084643111857176	69.10998683734282	0.0	646.701747437456	0.0	404.0681319610363	132.3043829870966	0.0	0.0	0.0	47.61694149760517	84.74130652904677	0.0	145.52499785684256	0.0	0.0	69.27971203035237	0.0	0.0	19.36077042372417	0.0
Sample_144	11.839747030827239	11.955996036655279	11.92327650638253	18.766806904304183	0.0	57.06470494090708	0.0	1.8383436538433315	11.800196129847553	25.64142483096405	22.321125100106364	0.0	7.24183436512986	15.186401518055145	0.0	0.0	0.0	0.0	1.4391099416545847	0.0	0.0	0.0	0.0
Sample_145	43.45871543940022	10.451870349887363	0.0	23.273523422237513	0.0	8.78894618936197	0.0	19.254110457798248	0.0	9.642426130605756	0.0	0.0	0.0	4.815588379643521	16.66626633029374	12.275669357553301	0.0	0.0	0.0	0.0	0.0	6.909995080740161	31.286607033382875
